image,elbow_angle,back_angle,hip_angle,knee_angle,stage,label
4118_png.rf.dbabecb82925f3450bb17adfa9470e64.jpg,172.24437029004127,157.67806712641715,174.3367013607208,162.1775646958125,top,correct
youtube-630_jpg.rf.371242b9530ff2e22641e512a94136ed.jpg,175.49886475751714,168.9250390075498,159.9276638605301,163.62124494152084,top,correct
3775_png.rf.b721d272892751d8bc022c83bd844c94.jpg,178.01232173317933,152.85121569735995,174.59671072765954,173.7194852287442,top,correct
youtube-792_jpg.rf.9249080dd8c91d89de94a73129881d8b.jpg,95.64222374595164,176.09548491444386,171.82686884866175,157.8516566611303,bottom,correct
23328_png.rf.59e81fafbd13920965726d168f2564b3.jpg,175.9626816249098,158.34875135226045,161.9422851039978,138.31936652111196,top,correct
3641_png.rf.9b01b33a05e4044c363e4d0df580da9c.jpg,171.2976736370723,159.63776437638722,171.3906019155121,171.73824190233424,top,correct
24867_png.rf.2e8d0e5a81647018e319ec3c80572f8f.jpg,177.75756066723076,138.76476915648857,166.46609789617168,134.22506320616654,top,correct
25786_png.rf.35689ea588c3d0821fc68dc757c84993.jpg,177.84755615438868,155.7689352899994,148.08016028482268,124.59291324433865,top,correct
6062_png.rf.ba7e6efa821ed7123a028d2c94be91b8.jpg,166.8066478023254,169.156062587069,145.70021044949468,164.41006034081815,top,correct
25628_png.rf.26a007c67352b4ea2377323e5cc40ac7.jpg,172.95591495019468,144.55772694216108,162.50686468605673,149.3342833363458,top,correct
push-up_4_mp4-0042_jpg.rf.98a16b81c6579ce69ef1c56a2239bf8c.jpg,169.84752058137354,177.01303080731054,160.31230737690368,173.76619754887892,top,correct
284_png.rf.a142a7c886b7ef2765d44c796c6acb76.jpg,160.73284954305356,169.3774559646643,169.666685631558,167.56093764590298,top,correct
25625_png.rf.b4c4e5fe3f4abd462ed3b8e8dc560b77.jpg,171.08698551044156,148.25462114972493,164.02796833801574,150.22893982653827,top,correct
4187_png.rf.f8ba67383000ae260bbe8ed74c7deeee.jpg,175.33878083398693,143.6447491077546,178.23769356333068,176.4640542552667,top,correct
25931_png.rf.f7a44bebeb0fcc24cee02172fbc4d5f7.jpg,171.20605747716934,168.3725817941837,145.8252862360831,133.57796780584133,top,correct
6895_png.rf.ef93d462cd5e03fbc3080c5586c1e938.jpg,168.7828409527243,177.10272418525264,175.4544621451233,172.2712521115767,top,correct
3997_png.rf.db32b973f1027c8937fad5b1940bb894.jpg,176.9509579625097,145.25364729970573,172.76558046741692,164.19182135382047,top,correct
26056_png.rf.5f8687004de05c9956ca094f460c7abe.jpg,179.51354678099156,146.10268466136966,148.0688997817875,130.7589772304616,top,correct
24702_png.rf.851aa0c7e65780094a41f5da8c349063.jpg,104.87589779653536,161.43704535611147,148.18096204879905,155.15278285312075,bottom,correct
3860_png.rf.b576514125f10a4e7feab3dbdf23fa38.jpg,150.7649440543915,158.4881567121241,168.1427223624045,169.3350991791312,top,correct
3817_png.rf.b0855f2d847e707ba8adae5e0ac905b9.jpg,178.77508362242014,157.87124223228824,176.9623149398733,170.2822214504642,top,correct
push-up_6_mp4-0000_jpg.rf.5f3bc93fa850af03761bb83c44f6fe1e.jpg,150.35270202891198,177.645479918867,166.6445325076236,173.36528679332872,top,correct
4236_png.rf.402026a9f207573c802c489dd4e7304a.jpg,175.48339800224545,142.81537323261034,176.56968304847248,168.79293225215028,top,correct
5988_png.rf.45668738ebc27e402924735f7556b5dd.jpg,167.37781886837803,174.31304040388022,146.37631201505687,163.04795384640676,top,correct
2455_png.rf.452168f9c4ddaa28242bc6030142b613.jpg,168.0886855127294,177.65475206563,144.14887265585494,157.1346061481072,top,correct
2452_png.rf.12ed07dc5e111817bdd5052018382ee9.jpg,169.60427293221292,178.8220261976395,137.30596763959517,157.34812408095317,top,correct
5987_png.rf.9587dae68a40338ac8cdb30ce3af1d22.jpg,165.07475315891716,171.28990352058838,144.34179455348448,162.06282839551517,top,correct
7017_png.rf.5e623c73ec9463d539694843e5f424ef.jpg,169.89508230036876,167.0921832365264,169.53016459824786,177.5969051370119,top,correct
4250_png.rf.42cfaefd13805981d23f73aff28da817.jpg,175.28721799081137,144.76804762136524,173.26625692532036,162.24292300091537,top,correct
6066_png.rf.5137fb375be7535ca9f036da77642e35.jpg,168.3193338252875,169.59605009140824,144.7667915336421,159.16236150125746,top,correct
3611_png.rf.cdd0e7655c0a73145798be751acb1a66.jpg,174.07342653034826,167.1263171353185,169.87330837516197,177.21953231078658,top,correct
237_png.rf.cf8b9215554a9648234272288f396a49.jpg,167.54235662072657,178.52590712813733,164.69500126205463,171.91196167845507,top,correct
4173_png.rf.515b92bd89ba3d2edd635f4721396b1f.jpg,177.41426697226925,144.74697539411412,172.5941277610264,164.6238994651534,top,correct
6927_png.rf.c6c5f9fa629bf313143e41ae9c01f75c.jpg,177.44181355120222,178.28811258321187,179.75476986023278,155.25301084171588,top,correct
youtube-640_jpg.rf.cdda5095c203e77fde80c310959a3c29.jpg,176.77883624552382,173.96638390043938,159.79789625283198,169.27523851413176,top,correct
2022_png.rf.acbaa0dfaf53cf922a6bd97a7dcb7f73.jpg,178.7551662498799,142.34799216014903,169.82283572319537,171.57527481722028,top,correct
25656_png.rf.90298f255e5abc2eeecb480b7917065e.jpg,162.97067909592653,142.30259055728337,155.04098612884286,112.29152479400815,top,correct
5984_png.rf.5106b7336ce7656510306379614043bd.jpg,164.77391909246845,169.64469235823694,149.872471388787,162.10693431733532,top,correct
26008_png.rf.74a34a5b20abcd23352b2a8fd18c4e20.jpg,114.30227097176632,167.72545716803435,164.20284690292678,136.52033913180492,bottom,correct
359_png.rf.fcba6d5d59d98cfa7fe339ecbcafbd0b.jpg,172.55506814687337,178.29469728663076,179.09005132147385,175.2895788702253,top,correct
youtube-593_jpg.rf.3423fa3cd20dcae735b15814d8d9eef7.jpg,101.04637339349404,145.97332140564535,162.73491170347737,135.61019895727603,bottom,correct
23241_png.rf.10915bd317759c6b2ad15494939c571d.jpg,179.52359059923197,152.86049787742462,170.20680323590864,141.25401537510305,top,correct
youtube-286_jpg.rf.a3a7a95029f46be01045c6841c15ec9f.jpg,177.68967265250433,171.3510273041882,166.5710220266215,175.07033540278056,top,correct
youtube-3_jpg.rf.196cfed3a7046926bbcfaaa38db803cf.jpg,172.95273219600324,153.99398870482622,173.74634416045927,155.28797895983547,top,correct
4197_png.rf.870ec9ccb9a94e02ab914e3830bf8292.jpg,175.6576136185725,142.89849412684546,173.3946141095096,163.71211506819697,top,correct
240_png.rf.446e7b1b3bffe505016801ad7cfa8bac.jpg,167.04252413424564,179.47208362781592,162.23096028592462,176.75546384190207,top,correct
6689_png.rf.38e83965082e4306fb901ed1bc014660.jpg,175.87950065750402,177.53946187781273,170.79948216380367,152.8288947462714,top,correct
24979_png.rf.560542b70833c215357b307f2d3d0fe5.jpg,174.82651496766408,139.11656374783647,159.37069099099588,160.22039241689006,top,correct
34456f4a-74f5-4a73-8556-8e25f7a56849_mp4-0001_jpg.rf.62bb28bbd3fb128f3fa2da24753bb77b.jpg,154.48659649914413,170.30328098018077,164.6977463327821,123.3037454639984,top,correct
5978_png.rf.622c8a70c0ebe7a2ae3f16506d017b6f.jpg,161.54764968709952,167.06932352872892,155.08551847589965,164.2440612377467,top,correct
6931_png.rf.e0ad33693079cff021bf7769a7a76c44.jpg,177.22493069943036,172.99665733746252,167.08413939842913,174.42934395754065,top,correct
1947_png.rf.6ac1f9e3174b224c9e894bceb24c43f7.jpg,164.71008975306307,135.05072495211655,168.48100719576007,175.94892339416265,top,correct
25555_png.rf.b2d99f5d2cafe832a5a1c2da6ec55e56.jpg,95.77373126361022,153.4188535435964,157.4478586208923,143.264787646626,bottom,correct
youtube-788_jpg.rf.be5cdcd1bbf828e5a2f2d62356710c1d.jpg,161.16373323864983,176.6341801685601,161.87418837889163,163.8570694101013,top,correct
909_jpg.rf.c8606360831be510e3a5f4ff40dcbd98.jpg,159.23479628098863,162.57835382902968,170.5538999278073,172.09042536966993,top,correct
26046_png.rf.69efc23902b5e05b2fefdc0568332568.jpg,170.95336658501623,155.837365707166,156.17711263488374,139.87639954682024,top,correct
23671_png.rf.9c4d97d13a925e12c8a7d3dc05256c4c.jpg,165.21051704371476,164.68799583656158,160.57822571847052,148.71335226165723,top,correct
6127_png.rf.b462d749f242089bb668735ac663a449.jpg,108.62790148252404,140.94962168113435,174.55461941035722,163.45616354005665,bottom,correct
3797_png.rf.ef03d951760385cbdf25426d71746714.jpg,177.83574283295275,157.34831887648957,171.92900331516967,176.67789541630108,top,correct
push-up_6_mp4-0008_jpg.rf.1cba6f9364eefb7119f1ba6a2f4bce5e.jpg,168.6835882204717,178.71998003679323,168.38998175309428,172.6546774843403,top,correct
4140_png.rf.9cb5829d216d5752e81c095d040d84e9.jpg,175.2288304910499,145.42212968234497,177.28050858695198,164.7662330397367,top,correct
3748_png.rf.35f2067015853c51889fd6b59ea7c855.jpg,166.84182920146117,164.2876628251644,172.04343107211605,171.46876864672478,top,correct
youtube-600_jpg.rf.f5461669f13cb7b2e00903c51a734f6a.jpg,176.58296545022557,178.8952426247811,153.48075320996665,170.8713686054027,top,correct
2462_png.rf.01ea1e69dc0fccb3a3c64dc2a63b00e2.jpg,169.178938476703,174.38017514464644,141.1220685667611,174.59551932285876,top,correct
25772_png.rf.54373c4954d5635f748b9a86f5f64eb6.jpg,174.36940056840714,155.14766864334632,148.381486668125,115.60292546120452,top,correct
23779_png.rf.72c9b55302c23a7a87618fe5a95d0c09.jpg,159.64795060677292,154.44174496903562,175.1696266737669,164.63477399735885,top,correct
348_png.rf.650168a22300a9c9b872b9e6b871265f.jpg,169.86075491833472,169.48886995982684,172.11327251937644,168.43098686371502,top,correct
4275_png.rf.3f0226fef5b15ca74c2ec2f91980c0cf.jpg,174.56258857186802,144.71208277125393,174.05587459597905,165.30471549183773,top,correct
3753_png.rf.ac34d768bdb1bfaf6196436e5d58cea2.jpg,170.35321059590893,157.34988646618325,176.85314186543155,165.5684971769619,top,correct
25757_png.rf.489705511c0341bd89c1bca8baac6bf9.jpg,174.36098010011165,158.0951396560383,146.79894188996798,127.49630182195568,top,correct
25614_png.rf.5305aaec1b5b13bd47c092e4620c918c.jpg,169.820703880639,148.4847520569405,156.25177369804658,131.1491343462922,top,correct
b0369dea-601c-4c11-a7bb-dc2f54f3bf4e_mp4-0008_jpg.rf.df3d768e71e73f043c6a423f6b93edb8.jpg,93.90010188550993,167.42190950875693,166.75527963396073,143.17051398676298,bottom,correct
youtube-221_jpg.rf.0ca53ec8b7ffa854fe1278d964a18b07.jpg,152.27788886555956,158.47835471952038,165.10783633134693,124.12497370648516,top,correct
7053_png.rf.765278b083df53677e5967c1369d902f.jpg,178.29443559429973,176.1123957382969,167.2666923571037,179.49198090809494,top,correct
25925_png.rf.f432c16614fb9f357747b5316b6f30aa.jpg,172.34993669248803,151.297722263563,163.24302173925778,139.09882612179348,top,correct
push-up_5_mp4-0020_jpg.rf.8f09d41b02aa085d4644a27eefb445d1.jpg,106.66424804503212,165.64727326730767,160.2464045357815,171.90636637238023,bottom,correct
3647_png.rf.c7c750002d1badd2b1e32fbbf16d43e0.jpg,164.6675624180474,160.66693969768937,176.6192453317279,166.7570920106371,top,correct
1975_png.rf.1cbc5e2e02c7722c458750d0cd7bd189.jpg,178.48527901866296,149.40447877625996,162.68273147205653,176.32361262874306,top,correct
23689_png.rf.6727bace75767f0c059c221d4cfffc33.jpg,161.62471421316818,155.69765371063383,175.8605761399753,166.9852215814888,top,correct
23458_png.rf.d83693514053ee4c7630463d9b4fc94f.jpg,165.40628001483066,154.5283108174297,168.76524473353197,152.62716370838172,top,correct
25874_png.rf.4b1afd70f268571c9de3a05a068d640f.jpg,106.09647242141772,177.48902758176934,163.69466375220983,160.1981887919284,bottom,correct
787_jpg.rf.1799930beb4cb643f47fb712a6e3e71a.jpg,172.66141226750102,165.5741693019723,169.57054565040994,175.48659533715028,top,correct
ea6eadd2-3157-431c-a5a1-2a61ca41b751_mp4-0007_jpg.rf.b339341da933b2d68bf194cff96db26d.jpg,166.9614129957108,160.9567842732892,171.12982518142553,169.61150046022453,top,correct
4163_png.rf.de59b1c565cc39b6e1c22d92487d6ff1.jpg,177.36649966982904,149.31224605972787,170.61391802686757,165.76481691922086,top,correct
26028_png.rf.1ec04fa79bf6a7b69e176aeebd131a99.jpg,80.76729595931863,166.6131241105933,154.99059274924088,126.7902123128824,bottom,correct
3827_png.rf.dcb1d7c509baf63849316e0e014a8281.jpg,171.41275982808543,159.34442556494997,167.40074560212133,170.62077570171448,top,correct
57f76c55-838a-4184-9ad0-effced296b5c_mp4-0001_jpg.rf.abb2aea9493ecceeae076e5fb4a5fc5a.jpg,176.0396930576772,148.4116349331145,166.22074189378415,163.30327438721804,top,correct
youtube-757_jpg.rf.818ce8a05b76dad49bc35d15596d998c.jpg,160.38658071017088,174.52151864965137,161.67715431407996,169.39939036724456,top,correct
3642_png.rf.67c9345b04536f027e003fb63f733333.jpg,170.5560616618272,161.36158443762153,175.36973392193252,170.72068796648753,top,correct
4222_png.rf.49e7108da2468d7657e3dcdcbcbc3e66.jpg,175.80326904815382,145.2100311084226,173.76934546973027,166.30724742346248,top,correct
3725_png.rf.df138147e0acccdc6242e472e1b1dd4e.jpg,159.37319998842193,171.3404481198597,179.30238367255487,178.68259392631478,top,correct
2016_png.rf.27e34555b5c5bd177238e75972e642f3.jpg,178.83977447092977,139.9042159534408,171.98013154308413,178.1072911049438,top,correct
3687_png.rf.aa2c544351ce84cf2be91d1263a1299a.jpg,156.2046806193172,153.05486186778575,160.90008012836145,169.27043939376898,top,correct
4272_png.rf.e7642598f3b0e05df2b6378b171944f8.jpg,176.34571094514178,145.23494500759202,174.00018172244376,164.10778982066807,top,correct
24965_png.rf.d83868af5a68a2ab6e5470d1809652e3.jpg,179.9489046602729,137.5140631273315,165.90635263896985,152.35664387118578,top,correct
286_png.rf.2bb51299aa1b7889a6f85aa8f916c609.jpg,166.43847473993253,169.5409408189236,169.9519935581792,172.31122182297125,top,correct
34456f4a-74f5-4a73-8556-8e25f7a56849_mp4-0004_jpg.rf.915bfb39492e83a38aafbf9ea409e1ce.jpg,85.65255444469727,178.49133495347857,164.97886948880964,156.5479217569157,bottom,correct
23539_png.rf.1baeec20933d23f003c6f5cef34b6834.jpg,155.76553660050234,161.58409005067904,177.71922187007286,164.8362881316347,top,correct
2446_png.rf.81204983c1c6a3cc52490ddcb07bb5d6.jpg,173.34387847639445,177.42306862386738,147.22871600646724,164.86178407313605,top,correct
4140_png.rf.3017c8dcbccf764c484efae42ff53901.jpg,175.89034653203225,145.26052637819708,177.77816623271005,170.79081361706054,top,correct
25099_png.rf.fd71a80c3266a39fa695caa67d75343e.jpg,116.98118039879338,170.84951451224282,169.55516709666,177.29527472259852,bottom,correct
25787_png.rf.28eedd7a2ed4507187b36cb1efe77a81.jpg,171.5170933162915,154.6945828872085,152.85089570503536,134.75582789270194,top,correct
3611_png.rf.df41f1cbc35d4169343ea99f3da45f64.jpg,175.53216666670062,165.39202873959118,167.47519155269276,175.03565746342582,top,correct
youtube-641_jpg.rf.75bbdb86bd531367234091c937dece25.jpg,178.08989405149384,178.37342533010002,159.5283294589118,167.84609498508632,top,correct
25763_png.rf.823bbfba280cb2fa0099d88d263b9761.jpg,178.8420805502112,149.3614800357723,151.28553754030045,126.4398979232629,top,correct
4217_png.rf.e278ef91f16d915b75b49bfd14ffcad7.jpg,177.22599371860846,148.9454637880594,169.75760304325738,162.53124399036378,top,correct
303_png.rf.85d095d001a7918bc2f2c02cf4b67b71.jpg,164.38165913686024,169.65439445490082,171.011135105409,176.92129560658714,top,correct
3916_png.rf.a6f11ecfce12a6ede82ff98fdb0f2b98.jpg,160.44162430969914,150.7884056728746,165.55828520693154,157.69352930842172,top,correct
25559_png.rf.88f1c8ad26ab53f7423ef4eac03f75de.jpg,81.61038800015382,159.78533873927438,158.29297548444163,138.39145966109857,bottom,correct
push-up_4_mp4-0004_jpg.rf.20a15a17abb005fa929f2221d497433b.jpg,99.8878478870497,143.8938812731844,153.89197744956272,176.07119610065664,bottom,correct
9f9e2538-3096-4447-a8b8-2ebad046f578_mp4-0002_jpg.rf.8afbb491f2805e03526664077de5b009.jpg,115.28233712707706,160.8998162951798,160.92974131084463,171.77677701141334,bottom,correct
youtube-21_jpg.rf.706b5deb09dac0ab21cce2aea88a8bc8.jpg,175.03940097586508,173.43221267396285,164.70158502652248,169.460163655326,top,correct
26022_png.rf.74f7dc842a2bed228f35b6febfcb1a67.jpg,101.0322453241494,178.97460190446668,153.16777776711584,140.6031024000789,bottom,correct
302_png.rf.18a95c9f76114f0361d6266685674fa6.jpg,167.2465888459572,176.6003574588215,170.66778530457134,173.58212419521698,top,correct
23329_png.rf.851ebc745883d79279282a701f775549.jpg,176.48171552478047,166.30702848731988,164.42514237823477,134.1473868213035,top,correct
25622_png.rf.719b677114057eea217ed91c467d5c1c.jpg,173.08428640386072,151.54628609066793,157.5113726757621,146.5847981161288,top,correct
youtube-43_jpg.rf.aae877205e921c1cb03f3527b46787fd.jpg,178.20409586419566,176.8492028581004,167.51726834691456,175.52820308050798,top,correct
25063_png.rf.6483add1e510553ecd62abff2300ea96.jpg,173.57081806213773,143.29784302919344,175.82337921713997,164.03895435688628,top,correct
1826a515-5f2a-4a0c-80bc-6721e64a5e84_mp4-0018_jpg.rf.8055463ef2bde721e4142cf19f31f475.jpg,169.65312999003226,160.81277376033424,169.68497833422998,170.5039561832213,top,correct
25803_png.rf.28bf41cff807adf904255dd5c2719996.jpg,161.83765518629485,149.59615484775347,158.11923962918866,134.98904590180754,top,correct
3979_png.rf.726f868ef431193691210b0d8b49dc65.jpg,176.000843502496,142.1130361946849,178.1687139008121,168.82902228166756,top,correct
4121_png.rf.82421f15bbea8c8f39bcdeec26425e67.jpg,172.1977373122709,163.5027625390866,176.8348854615146,164.49539184732808,top,correct
5989_png.rf.ca0cef866c54bb4b9b7fa2c386f82586.jpg,168.33722469439297,179.39038875416747,147.89892086013074,165.98349845717027,top,correct
26072_png.rf.0fb1e89f7bad37bcee9e7fca8ee83196.jpg,160.16611793209063,137.35353887313974,154.1182105948541,136.80914159419595,top,correct
4000_png.rf.0882ea32e13f2e2da936aac008bf87c3.jpg,176.74812583384792,144.07430387041794,175.57208169477678,165.1109848790045,top,correct
4120_png.rf.9374c368f90ad835269cf798bf1b9e7e.jpg,173.4153450075407,158.66097913513158,173.3279253040544,165.61587919439302,top,correct
26048_png.rf.ccc246d1463e1415b230752c8c3e2b13.jpg,172.9899796751801,160.36469982869454,154.21004206937408,138.53313481296252,top,correct
7091_png.rf.933ff7736eedf42f88f8e652c597efc7.jpg,168.4664636965656,175.316308346655,169.55687847820317,171.700029124964,top,correct
3929_png.rf.cc74556f8f47873f55b09070d6028b4a.jpg,172.0384018644476,150.6849333830164,173.71325183892205,168.507771488227,top,correct
24849_png.rf.a04d035b27d30dfe58d2a1b42e6f5ab2.jpg,177.77950444657162,139.0375870085935,166.77854483466575,154.88202220944174,top,correct
afbc948a-bd40-498c-a6a4-ea9548a2aca2_mp4-0001_jpg.rf.3fe3e7e962a170fe38d1fcf2cfc5593e.jpg,169.26793280995693,140.2567255438191,141.75860335982574,147.8989653267703,top,correct
1915_png.rf.3685295b7055572da1f5ea51bbd2e341.jpg,178.71008946058026,165.97115890718993,152.0296323600733,157.2324146714274,top,correct
23426_png.rf.cdca1ccb327d29f0b107d2f9ed63ee0c.jpg,178.75807236919752,166.99501627041496,170.4847290769266,132.12399002419866,top,correct
25832_png.rf.19c631eee4b28451b5b8b0f663c1dbb5.jpg,118.20674113695728,162.8128071515111,171.10637854728213,136.6705347107453,bottom,correct
227_png.rf.a84fac978f506276fc882103418aeb05.jpg,162.02789632860205,179.58164302691037,166.67814550149455,173.52631281854912,top,correct
6134_png.rf.a5f7a1a89d511b423606225b0c4fa734.jpg,166.69120679039955,162.93267998046662,161.03758922826623,162.51731549768633,top,correct
25782_png.rf.6b9f708adcbe2e943596b1925f980de7.jpg,172.34821054130637,149.73812384324893,163.85480434606143,139.23740608049704,top,correct
youtube-748_jpg.rf.313bc25f5d5b8dfb543498afa068d7c8.jpg,168.67014144162025,172.71749331410493,168.59631494482335,173.72490117597542,top,correct
3919_png.rf.dd6a5874b896366c84eb039f10e25317.jpg,161.35792109286825,156.8950931294332,171.6287302401739,164.12459324495515,top,correct
3958_png.rf.1afdfa5ef6952b22ce92f7edb6d2ffe4.jpg,176.55989128196748,141.53008943376287,178.5831566444801,169.0276448511885,top,correct
push-up_1_mp4-0040_jpg.rf.ca9694577768db1e668604cb1c39ef43.jpg,165.61663730201315,167.56381447711237,169.19815202244567,169.5610892342962,top,correct
347_png.rf.6eafc4f53098f266cb1db175790e0f4d.jpg,170.30909391300986,177.2688119880677,172.3471925073277,172.53741293416823,top,correct
25521_png.rf.fb8b69d65753c7d3b6cee042029f02a3.jpg,159.4980829226918,171.36950043919958,141.8159450495936,150.19310436073886,top,correct
24974_png.rf.428ac5e6245b3accaa9a5d380d267729.jpg,176.02811972575432,142.38637052072903,168.67726166321137,145.3461123427836,top,correct
25746_png.rf.fd20c63193776a9eed2aaecad2e69416.jpg,179.6698933372259,150.2692424958732,146.30316284387638,110.85747076803834,top,correct
3616_png.rf.cd5ba499a9d20a8b6066b7eb2b102235.jpg,174.17733863139136,162.78358810167452,168.94357252349067,176.71487046834324,top,correct
378_png.rf.5efedf45be39db67f94b781178679a61.jpg,173.3656701922632,136.67764573970322,141.24876036339353,161.4586864271221,top,correct
4146_png.rf.b90e2cf96e2b9556a29b83a2a52d783a.jpg,176.12336306421747,147.0237299859814,173.60572143696615,164.75459812109784,top,correct
26044_png.rf.89809af99ffe7ca9eea093c2c43b73eb.jpg,162.71798041101877,150.72080608362108,159.48743042439355,144.31121346617388,top,correct
push-up_3_mp4-0014_jpg.rf.1992d2ed36614a03979004a8bae0a2e8.jpg,165.8421139910606,178.36297898923658,177.1526227162341,170.02617440498477,top,correct
youtube-732_jpg.rf.1a0d24efee076578a7677dda5e6c200f.jpg,175.40299711671054,177.53692498010113,161.3290397368803,170.55247905392295,top,correct
25803_png.rf.016dbbbd2ded0334dd25a8a44e4e2e2c.jpg,170.81943728866815,147.67890241988002,156.64184728731925,128.5866991086337,top,correct
4154_png.rf.740650af5e52b8c2452e07a79eef5d8c.jpg,176.9411525296752,145.77323147980616,170.41644635214934,159.3790405289362,top,correct
4014_png.rf.c852a358d8b0e7493118d4fa965c9776.jpg,172.65140173899871,150.61876679930276,176.49573355471546,165.77335146294047,top,correct
6071_png.rf.697c626fa2f7189964608154f4854d60.jpg,167.14529185479793,164.1880355326173,146.35494937080492,157.7740548205101,top,correct
6056_png.rf.72807dff12f4d570c219248cfff1e3ee.jpg,168.64357296854828,165.78391425146495,152.53847906250402,163.3520666071967,top,correct
4000_png.rf.90f22794a5702357098979b87670b241.jpg,176.80341952957815,145.81566488284088,174.16262362003263,164.10414410447206,top,correct
youtube-182_jpg.rf.599fab74a1be7661d4e8b564d80052c5.jpg,175.00570551114666,137.50712898260565,173.5075130286745,162.63148522908472,top,correct
5984_png.rf.23cf37abe3492a4bf619ee456ee65e08.jpg,163.2897178570711,169.72497179027926,150.44485245829392,163.94928972026935,top,correct
25622_png.rf.54fd4d909a7f705de62dc42cab424da0.jpg,174.6550833741835,152.68176095347104,155.8313080065818,132.1920834380315,top,correct
57f76c55-838a-4184-9ad0-effced296b5c_mp4-0000_jpg.rf.48c9577af56a74afde88ea4cf21372ab.jpg,167.6085146558823,144.31444735431594,166.17951810347972,162.49379812784085,top,correct
26112_png.rf.acd055251801c2382f12d0dfebb006ef.jpg,109.6990145453612,176.5494821089514,148.4102713747416,131.2221719437257,bottom,correct
7409_png.rf.40fde86a0953ed0b65beb982d4b72f2e.jpg,171.98704742528489,170.83423228808613,153.30688120377775,174.53434782222018,top,correct
youtube-20_jpg.rf.a1984b80eec458b2044bf563c03787ab.jpg,169.2367437464631,172.43998142410726,164.02227939198403,174.4307276745416,top,correct
25663_png.rf.31965974b26a25a73926d19a196abd4b.jpg,154.25608156086625,140.6827012720621,163.0408657936799,127.59500446047588,top,correct
push-up_1_mp4-0039_jpg.rf.daaeec5660da57eb67f46f2b8df68569.jpg,164.14326136137598,166.1905978764634,169.44321643997503,173.11566167556796,top,correct
1879_png.rf.c9a3edee82f1c2580786717d151dff5f.jpg,179.66669692648324,151.18488881351897,154.71716148581294,175.67577821242688,top,correct
4005_png.rf.fde3107071ed5fae9909b9ad99099030.jpg,176.13304830467206,146.40168980151,171.13709622928155,159.5424622451945,top,correct
25937_png.rf.577895fe8a3c3c43cb5ec7ffa10f5087.jpg,166.2337004386241,151.6632278545898,164.51251650874792,141.70269616364024,top,correct
6842_png.rf.d4110ec68cc784fc517999cd695f6256.jpg,159.60816830732344,177.00498535968785,164.52231475774045,169.67127067163185,top,correct
50a78028-7b99-40b6-8080-29ea8756a58a_mp4-0000_jpg.rf.489692bf31a97d52ae514197ca98b8de.jpg,174.92557370003647,167.18238985253728,141.83484326318057,173.65240308621023,top,correct
24975_png.rf.caf8bb43df66420d4c3dc7539bbe9567.jpg,176.12453874316756,139.63287844919807,162.22294804201252,149.57777626865922,top,correct
25635_png.rf.727b54c8ff7ca7dbad42ed956879f96e.jpg,171.02276525476583,147.868393874049,162.195635095368,146.53579722010025,top,correct
4205_png.rf.bbbcccafb02b651759c3cce676bcb858.jpg,176.5797820090563,145.35138938804846,169.67034538324157,160.83414439026473,top,correct
5970_png.rf.bdb0ad29861b3c8c2adc3c16fe589694.jpg,167.81653742734724,174.58880561713704,153.26482024846266,166.16316299072815,top,correct
3826_png.rf.ce92926b394d910638b12cb86a6a4075.jpg,169.99681279298133,158.22948561831524,177.8563381381108,161.4160928988304,top,correct
3775_png.rf.634509709e18648fa1f50f659bfacf2f.jpg,177.3248376989871,151.5462345552047,172.9836045339094,178.22018471026038,top,correct
25773_png.rf.6cedc46f272b6c50afdda437bea9ea54.jpg,172.56387607110963,144.300006277982,165.55808354268683,144.8666821087193,top,correct
youtube-136_jpg.rf.bab81d4fa8a37ac7592220e2d6af1d38.jpg,81.06937484217914,169.38358813927425,170.51811390236972,170.8969018362371,bottom,correct
2572_png.rf.04a51cd2c528831f4261dd7eb3adbe40.jpg,87.38895036455477,172.73876460491877,137.68925425233854,169.28838645616548,bottom,correct
4097_png.rf.16749964f4e94e3c60ba2867db5032a5.jpg,169.2021441833014,162.65029023154085,179.25903372332493,177.58208143927064,top,correct
25550_png.rf.00fd948a8ccf8e2e7c2a467e62669b86.jpg,112.34124777079415,157.94951458616916,149.0853487378541,140.8255040070465,bottom,correct
1883_png.rf.0d55bf5b0a5682832f769e580c938037.jpg,179.76690512601368,157.6052593628333,159.08272300880202,175.48024142524042,top,correct
youtube-786_jpg.rf.983338c87ab49d04bbeb8177eabc61e0.jpg,174.97965708881875,179.199326957505,164.51818821492063,169.86205010658315,top,correct
3808_png.rf.c434ec66d68691578550fc0afb54b498.jpg,179.05413054201435,160.2465989937745,176.57289964931027,172.52569918918715,top,correct
youtube-180_jpg.rf.39db2008c485a7aef689d60086cb6d64.jpg,178.97011065365237,141.72698113647203,173.22573544990695,163.62035333704907,top,correct
7057_png.rf.f5c7092868fcb4585c51a50e0c67c801.jpg,177.12031822695766,174.45209442897843,167.77376013959918,179.33632236786164,top,correct
4f9ac0bd-1f7a-41c7-83cc-8903a1ca1445_mp4-0004_jpg.rf.c0bf4474c988b114818de79913b87fc8.jpg,168.42117430904352,155.40711209179892,167.7203545862089,170.40782825717045,top,correct
23692_png.rf.50b3b685c49d27d91a3d8890525d5df3.jpg,160.49086248739218,154.8263815758158,175.43271076655134,157.8106769324953,top,correct
